data_point_id,bank,metric,period,unit,checksum_expected,checksum_note,px_value,px_source,px_comment,px_version,cl_value,cl_source,cl_comment,cl_version,reconciled_value,reconciliation_status,reconciliation_note
UOB_CurrentAccts_2020,UOB,CurrentAccts,2020,S$m,,,,,,,81963,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,81963,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_SavingsDep_2020,UOB,SavingsDep,2020,S$m,,,,,,,91620,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,91620,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CurrentAccts_2021,UOB,CurrentAccts,2021,S$m,,,,,,,98624,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,98624,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_SavingsDep_2021,UOB,SavingsDep,2021,S$m,,,,,,,99703,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,99703,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CurrentAccts_2022,UOB,CurrentAccts,2022,S$m,,,,,,,86152,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,86152,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_SavingsDep_2022,UOB,SavingsDep,2022,S$m,,,,,,,88979,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,88979,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CurrentAccts_2023,UOB,CurrentAccts,2023,S$m,,,,,,,89949,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,89949,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_SavingsDep_2023,UOB,SavingsDep,2023,S$m,,,,,,,98689,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,98689,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CurrentAccts_2024,UOB,CurrentAccts,2024,S$m,,,,,,,102611,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,102611,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_SavingsDep_2024,UOB,SavingsDep,2024,S$m,,,,,,,118033,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,118033,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CurrentAccts_2025,UOB,CurrentAccts,2025,S$m,,,,,,,115952,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,115952,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_SavingsDep_2025,UOB,SavingsDep,2025,S$m,,,,,,,132668,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,132668,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CASAratio_2016,DBS,CASAratio,2016,%,,,,,,,61.8,DBS 4Q Perf Summary customer-deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,61.8,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CASAratio_2017,DBS,CASAratio,2017,%,,,,,,,62.3,DBS 4Q Perf Summary customer-deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,62.3,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CASAratio_2018,DBS,CASAratio,2018,%,,,,,,,58.6,DBS 4Q Perf Summary customer-deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,58.6,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CASAratio_2019,DBS,CASAratio,2019,%,,,,,,,59.0,DBS 4Q Perf Summary customer-deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,59.0,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CASAratio_2020,DBS,CASAratio,2020,%,,,,,,,72.7,DBS 4Q Perf Summary customer-deposits note (curr+sav)/total,reported by bank,20260716-002 CwClOpus4.8,72.7,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CASAratio_2021,DBS,CASAratio,2021,%,,,,,,,76.0,DBS 4Q Perf Summary customer-deposits note (curr+sav)/total,reported by bank,20260716-002 CwClOpus4.8,76.0,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CASAratio_2022,DBS,CASAratio,2022,%,,,,,,,60.3,DBS 4Q Perf Summary customer-deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,60.3,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CASAratio_2023,DBS,CASAratio,2023,%,,,,,,,53.4,DBS 4Q Perf Summary customer-deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,53.4,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CASAratio_2024,DBS,CASAratio,2024,%,,,,,,,51.8,DBS 4Q Perf Summary customer-deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,51.8,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CASAratio_2025,DBS,CASAratio,2025,%,,,,,,,54.5,DBS 4Q Perf Summary customer-deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,54.5,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
OCBC_CASAratio_2016,OCBC,CASAratio,2016,%,,,,,,,n/r,,not in readily-available Tier-1 decks (OCBC pre-2019),,,n/r,CASA data - Claude pass 002; px not yet filled (single-source)
OCBC_CASAratio_2017,OCBC,CASAratio,2017,%,,,,,,,n/r,,not in readily-available Tier-1 decks (OCBC pre-2019),,,n/r,CASA data - Claude pass 002; px not yet filled (single-source)
OCBC_CASAratio_2018,OCBC,CASAratio,2018,%,,,,,,,n/r,,not in readily-available Tier-1 decks (OCBC pre-2019),,,n/r,CASA data - Claude pass 002; px not yet filled (single-source)
OCBC_CASAratio_2019,OCBC,CASAratio,2019,%,,,,,,,48.4,"OCBC FY results presentation, CASA-ratio slide",reported by bank,20260716-002 CwClOpus4.8,48.4,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
OCBC_CASAratio_2020,OCBC,CASAratio,2020,%,,,,,,,60.3,"OCBC FY results presentation, CASA-ratio slide",reported by bank,20260716-002 CwClOpus4.8,60.3,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
OCBC_CASAratio_2021,OCBC,CASAratio,2021,%,,,,,,,63.3,"OCBC FY results presentation, CASA-ratio slide",reported by bank,20260716-002 CwClOpus4.8,63.3,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
OCBC_CASAratio_2022,OCBC,CASAratio,2022,%,,,,,,,51.8,"OCBC FY results presentation, CASA-ratio slide",reported by bank,20260716-002 CwClOpus4.8,51.8,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
OCBC_CASAratio_2023,OCBC,CASAratio,2023,%,,,,,,,48.7,"OCBC FY results presentation, CASA-ratio slide",reported by bank,20260716-002 CwClOpus4.8,48.7,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
OCBC_CASAratio_2024,OCBC,CASAratio,2024,%,,,,,,,48.8,"OCBC FY results presentation, CASA-ratio slide",reported by bank,20260716-002 CwClOpus4.8,48.8,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
OCBC_CASAratio_2025,OCBC,CASAratio,2025,%,,,,,,,50.7,"OCBC FY results presentation, CASA-ratio slide",reported by bank,20260716-002 CwClOpus4.8,50.7,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CASAratio_2016,UOB,CASAratio,2016,%,,,,,,,44.5,UOB condensed FS / gp-financial deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,44.5,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CASAratio_2017,UOB,CASAratio,2017,%,,,,,,,45.5,UOB condensed FS / gp-financial deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,45.5,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CASAratio_2018,UOB,CASAratio,2018,%,,,,,,,44.5,UOB condensed FS / gp-financial deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,44.5,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CASAratio_2019,UOB,CASAratio,2019,%,,,,,,,45.4,UOB condensed FS / gp-financial deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,45.4,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CASAratio_2020,UOB,CASAratio,2020,%,,,,,,,53.5,UOB condensed FS / gp-financial deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,53.5,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CASAratio_2021,UOB,CASAratio,2021,%,,,,,,,56.2,UOB condensed FS / gp-financial deposits note (curr+sav)/total,reported by bank,20260716-002 CwClOpus4.8,56.2,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CASAratio_2022,UOB,CASAratio,2022,%,,,,,,,47.5,UOB condensed FS / gp-financial deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,47.5,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CASAratio_2023,UOB,CASAratio,2023,%,,,,,,,48.9,UOB condensed FS / gp-financial deposits note (curr+sav)/total,reported by bank,20260716-002 CwClOpus4.8,48.9,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CASAratio_2024,UOB,CASAratio,2024,%,,,,,,,54.7,UOB condensed FS / gp-financial deposits note (curr+sav)/total,computed (curr+sav)/total,20260716-002 CwClOpus4.8,54.7,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CASAratio_2025,UOB,CASAratio,2025,%,,,,,,,58.4,UOB condensed FS / gp-financial deposits note (curr+sav)/total,reported by bank,20260716-002 CwClOpus4.8,58.4,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
